CMDLINE D:\Wrishav\floorOverlay\.venv\Scripts\python.exe .\app.py
MEM 6.714844 1750937021.0984
MEM 6.714844 1750937021.1988
MEM 6.714844 1750937021.2993
MEM 6.714844 1750937021.3997
MEM 6.714844 1750937021.5001
MEM 6.714844 1750937021.6010
MEM 6.714844 1750937021.7013
MEM 6.714844 1750937021.8018
MEM 6.714844 1750937021.9022
MEM 6.714844 1750937022.0029
MEM 6.714844 1750937022.1037
MEM 6.714844 1750937022.2041
MEM 6.714844 1750937022.3044
MEM 6.714844 1750937022.4048
MEM 6.714844 1750937022.5054
MEM 6.714844 1750937022.6062
MEM 6.714844 1750937022.7068
MEM 6.714844 1750937022.8075
MEM 6.714844 1750937022.9083
MEM 6.714844 1750937023.0086
MEM 6.714844 1750937023.1094
MEM 6.714844 1750937023.2098
MEM 6.714844 1750937023.3104
MEM 6.714844 1750937023.4111
MEM 6.714844 1750937023.5118
MEM 6.714844 1750937023.6124
MEM 6.714844 1750937023.7132
MEM 6.714844 1750937023.8138
MEM 6.714844 1750937023.9140
MEM 6.714844 1750937024.0144
MEM 6.714844 1750937024.1151
MEM 6.714844 1750937024.2155
MEM 6.714844 1750937024.3161
MEM 6.714844 1750937024.4166
MEM 6.714844 1750937024.5172
MEM 6.714844 1750937024.6176
MEM 6.714844 1750937024.7179
MEM 6.714844 1750937024.8183
MEM 6.714844 1750937024.9186
MEM 6.714844 1750937025.0191
MEM 6.714844 1750937025.1197
MEM 6.714844 1750937025.2203
MEM 6.714844 1750937025.3209
MEM 6.714844 1750937025.4215
MEM 6.714844 1750937025.5221
MEM 6.714844 1750937025.6230
MEM 6.714844 1750937025.7237
MEM 6.714844 1750937025.8240
MEM 6.714844 1750937025.9253
MEM 6.714844 1750937026.0255
MEM 6.714844 1750937026.1259
MEM 6.714844 1750937026.2267
MEM 6.714844 1750937026.3277
MEM 6.714844 1750937026.4282
MEM 6.714844 1750937026.5284
MEM 6.714844 1750937026.6290
MEM 6.714844 1750937026.7296
MEM 6.714844 1750937026.8301
MEM 6.714844 1750937026.9308
MEM 6.714844 1750937027.0311
MEM 6.714844 1750937027.1319
MEM 6.714844 1750937027.2325
MEM 6.714844 1750937027.3328
MEM 6.714844 1750937027.4335
MEM 6.714844 1750937027.5342
MEM 6.714844 1750937027.6348
MEM 6.714844 1750937027.7356
MEM 6.714844 1750937027.8358
MEM 6.714844 1750937027.9363
MEM 6.714844 1750937028.0369
MEM 6.714844 1750937028.1374
MEM 6.714844 1750937028.2382
MEM 6.714844 1750937028.3385
MEM 6.714844 1750937028.4390
MEM 6.714844 1750937028.5396
MEM 6.714844 1750937028.6405
MEM 6.714844 1750937028.7413
MEM 6.714844 1750937028.8419
MEM 6.714844 1750937028.9426
MEM 6.714844 1750937029.0432
MEM 6.714844 1750937029.1440
MEM 6.714844 1750937029.2449
MEM 6.714844 1750937029.3454
MEM 6.714844 1750937029.4457
MEM 6.714844 1750937029.5463
MEM 6.714844 1750937029.6469
MEM 6.714844 1750937029.7475
MEM 6.714844 1750937029.8482
MEM 6.714844 1750937029.9486
MEM 6.714844 1750937030.0493
MEM 6.714844 1750937030.1497
MEM 6.714844 1750937030.2501
MEM 6.714844 1750937030.3506
MEM 6.714844 1750937030.4511
MEM 6.714844 1750937030.5518
MEM 6.714844 1750937030.6524
MEM 6.714844 1750937030.7529
MEM 6.714844 1750937030.8534
MEM 6.714844 1750937030.9544
MEM 6.714844 1750937031.0550
MEM 6.714844 1750937031.1559
MEM 6.714844 1750937031.2569
MEM 6.714844 1750937031.3577
MEM 6.714844 1750937031.4591
MEM 6.714844 1750937031.5593
MEM 6.714844 1750937031.6601
MEM 6.714844 1750937031.7608
MEM 6.714844 1750937031.8612
MEM 6.714844 1750937031.9669
MEM 6.714844 1750937032.0702
MEM 6.714844 1750937032.1706
MEM 6.714844 1750937032.2713
MEM 6.714844 1750937032.3717
MEM 6.714844 1750937032.4722
MEM 6.714844 1750937032.5730
MEM 6.714844 1750937032.6733
MEM 6.714844 1750937032.7740
MEM 6.714844 1750937032.8744
MEM 6.714844 1750937032.9749
MEM 6.714844 1750937033.0757
MEM 6.714844 1750937033.1765
MEM 6.714844 1750937033.2773
MEM 6.714844 1750937033.3779
MEM 6.714844 1750937033.4782
MEM 6.714844 1750937033.5790
MEM 6.714844 1750937033.6796
MEM 6.714844 1750937033.7798
MEM 6.714844 1750937033.8806
MEM 6.714844 1750937033.9810
MEM 6.714844 1750937034.0817
MEM 6.714844 1750937034.1823
MEM 6.714844 1750937034.2827
MEM 6.714844 1750937034.3834
MEM 6.714844 1750937034.4839
MEM 6.714844 1750937034.5844
MEM 6.714844 1750937034.6849
MEM 6.714844 1750937034.7856
MEM 6.714844 1750937034.9009
MEM 6.714844 1750937035.0048
MEM 6.714844 1750937035.1055
MEM 6.714844 1750937035.2058
MEM 6.714844 1750937035.3062
MEM 6.714844 1750937035.4066
MEM 6.714844 1750937035.5070
MEM 6.714844 1750937035.6076
MEM 6.714844 1750937035.7083
MEM 6.714844 1750937035.8088
MEM 6.714844 1750937035.9096
MEM 6.714844 1750937036.0103
MEM 6.714844 1750937036.1112
MEM 6.714844 1750937036.2117
MEM 6.714844 1750937036.3121
MEM 6.714844 1750937036.4124
MEM 6.714844 1750937036.5134
MEM 6.714844 1750937036.6141
MEM 6.714844 1750937036.7155
MEM 6.714844 1750937036.8163
MEM 6.714844 1750937036.9169
MEM 6.714844 1750937037.0178
MEM 6.714844 1750937037.1182
MEM 6.714844 1750937037.2187
MEM 6.714844 1750937037.3195
MEM 6.714844 1750937037.4200
MEM 6.714844 1750937037.5204
MEM 6.714844 1750937037.6211
MEM 6.714844 1750937037.7216
MEM 6.714844 1750937037.8222
MEM 6.714844 1750937037.9227
MEM 6.714844 1750937038.0234
MEM 6.714844 1750937038.1241
MEM 6.714844 1750937038.2248
MEM 6.714844 1750937038.3254
MEM 6.714844 1750937038.4257
MEM 6.714844 1750937038.5261
MEM 6.714844 1750937038.6266
MEM 6.714844 1750937038.7273
MEM 6.714844 1750937038.8277
MEM 6.714844 1750937038.9283
MEM 6.714844 1750937039.0289
MEM 6.714844 1750937039.1293
MEM 6.714844 1750937039.2301
MEM 6.714844 1750937039.3306
MEM 6.714844 1750937039.4311
MEM 6.714844 1750937039.5318
MEM 6.714844 1750937039.6324
MEM 6.714844 1750937039.7334
MEM 6.714844 1750937039.8347
MEM 6.714844 1750937039.9353
MEM 6.714844 1750937040.0356
MEM 6.714844 1750937040.1363
MEM 6.714844 1750937040.2367
MEM 6.714844 1750937040.3370
MEM 6.714844 1750937040.4376
MEM 6.714844 1750937040.5382
MEM 6.714844 1750937040.6386
MEM 6.714844 1750937040.7393
MEM 6.714844 1750937040.8400
MEM 6.714844 1750937040.9404
MEM 6.714844 1750937041.0407
MEM 6.714844 1750937041.1413
MEM 6.714844 1750937041.2420
MEM 6.714844 1750937041.3425
MEM 6.714844 1750937041.4429
MEM 6.714844 1750937041.5433
MEM 6.714844 1750937041.6437
MEM 6.714844 1750937041.7443
MEM 6.714844 1750937041.8448
MEM 6.714844 1750937041.9456
MEM 6.714844 1750937042.0464
MEM 6.714844 1750937042.1470
MEM 6.714844 1750937042.2474
MEM 6.714844 1750937042.3478
MEM 6.714844 1750937042.4482
MEM 6.714844 1750937042.5489
MEM 6.714844 1750937042.6493
MEM 6.714844 1750937042.7497
MEM 6.714844 1750937042.8509
MEM 6.714844 1750937042.9513
MEM 6.714844 1750937043.0517
MEM 6.714844 1750937043.1524
MEM 6.714844 1750937043.2532
MEM 6.714844 1750937043.3539
MEM 6.714844 1750937043.4544
MEM 6.714844 1750937043.5549
MEM 6.714844 1750937043.6559
MEM 6.714844 1750937043.7561
MEM 6.714844 1750937043.8566
MEM 6.714844 1750937043.9571
MEM 6.714844 1750937044.0574
MEM 6.714844 1750937044.1582
MEM 6.714844 1750937044.2588
MEM 6.714844 1750937044.3592
MEM 6.714844 1750937044.4595
MEM 6.714844 1750937044.5601
MEM 6.714844 1750937044.6608
MEM 6.714844 1750937044.7618
MEM 6.714844 1750937044.8623
MEM 6.714844 1750937044.9628
MEM 6.714844 1750937045.0634
MEM 6.714844 1750937045.1639
MEM 6.714844 1750937045.2643
MEM 6.714844 1750937045.3647
MEM 6.714844 1750937045.4656
MEM 6.714844 1750937045.5663
MEM 6.714844 1750937045.6670
MEM 6.714844 1750937045.7675
MEM 6.714844 1750937045.8678
MEM 6.714844 1750937045.9693
MEM 6.714844 1750937046.0710
MEM 6.714844 1750937046.1715
MEM 6.714844 1750937046.2721
MEM 6.714844 1750937046.3724
MEM 6.714844 1750937046.4730
MEM 6.714844 1750937046.5734
MEM 6.714844 1750937046.6744
MEM 6.714844 1750937046.7748
MEM 6.714844 1750937046.8751
MEM 6.714844 1750937046.9754
MEM 6.714844 1750937047.0760
MEM 6.714844 1750937047.1765
MEM 6.714844 1750937047.2771
MEM 6.714844 1750937047.3776
MEM 6.714844 1750937047.4780
MEM 6.714844 1750937047.5786
MEM 6.714844 1750937047.6791
MEM 6.714844 1750937047.7796
MEM 6.714844 1750937047.8803
MEM 6.714844 1750937047.9805
MEM 6.714844 1750937048.0811
MEM 6.714844 1750937048.1815
MEM 6.714844 1750937048.2822
MEM 6.714844 1750937048.3826
MEM 6.714844 1750937048.4828
MEM 6.714844 1750937048.5835
MEM 6.714844 1750937048.6839
MEM 6.714844 1750937048.7842
MEM 6.714844 1750937048.8846
MEM 6.714844 1750937048.9850
MEM 6.714844 1750937049.0858
MEM 6.714844 1750937049.1863
MEM 6.714844 1750937049.2869
MEM 6.714844 1750937049.3874
MEM 6.714844 1750937049.5088
MEM 6.714844 1750937049.6139
MEM 6.714844 1750937049.7143
MEM 6.714844 1750937049.8150
MEM 6.714844 1750937049.9157
MEM 6.714844 1750937050.0160
MEM 6.714844 1750937050.1164
MEM 6.714844 1750937050.2169
MEM 6.714844 1750937050.3174
MEM 6.714844 1750937050.4179
MEM 6.714844 1750937050.5184
MEM 6.714844 1750937050.6188
MEM 6.714844 1750937050.7191
MEM 6.714844 1750937050.8198
MEM 6.714844 1750937050.9205
MEM 6.714844 1750937051.0210
MEM 6.714844 1750937051.1217
MEM 6.714844 1750937051.2219
MEM 6.714844 1750937051.3227
MEM 6.714844 1750937051.4234
MEM 6.714844 1750937051.5238
MEM 6.714844 1750937051.6247
MEM 6.714844 1750937051.7256
MEM 6.714844 1750937051.8262
MEM 6.714844 1750937051.9268
MEM 6.714844 1750937052.0272
MEM 6.714844 1750937052.1278
MEM 6.714844 1750937052.2284
MEM 6.714844 1750937052.3291
MEM 6.714844 1750937052.4297
MEM 6.714844 1750937052.5306
MEM 6.714844 1750937052.6312
MEM 6.714844 1750937052.7323
MEM 6.714844 1750937052.8331
MEM 6.714844 1750937052.9336
MEM 6.714844 1750937053.0345
MEM 6.714844 1750937053.1350
MEM 6.714844 1750937053.2357
MEM 6.714844 1750937053.3365
MEM 6.714844 1750937053.4370
MEM 6.714844 1750937053.5376
MEM 6.714844 1750937053.6381
MEM 6.714844 1750937053.7389
MEM 6.714844 1750937053.8394
MEM 6.714844 1750937053.9400
MEM 6.714844 1750937054.0410
MEM 6.714844 1750937054.1418
MEM 6.714844 1750937054.2426
MEM 6.714844 1750937054.3434
MEM 6.714844 1750937054.4439
MEM 6.714844 1750937054.5449
MEM 6.714844 1750937054.6459
MEM 6.714844 1750937054.7464
MEM 6.714844 1750937054.8470
MEM 6.714844 1750937054.9479
MEM 6.714844 1750937055.0489
MEM 6.714844 1750937055.1495
MEM 6.714844 1750937055.2505
MEM 6.714844 1750937055.3513
MEM 6.714844 1750937055.4519
MEM 6.714844 1750937055.5526
MEM 6.714844 1750937055.6533
MEM 6.714844 1750937055.7538
MEM 6.714844 1750937055.8544
MEM 6.714844 1750937055.9552
MEM 6.714844 1750937056.0559
MEM 6.714844 1750937056.1567
MEM 6.714844 1750937056.2575
MEM 6.714844 1750937056.3584
MEM 6.714844 1750937056.4589
MEM 6.714844 1750937056.5597
MEM 6.714844 1750937056.6601
MEM 6.714844 1750937056.7608
MEM 6.714844 1750937056.8616
MEM 6.714844 1750937056.9620
MEM 6.714844 1750937057.0626
MEM 6.714844 1750937057.1636
MEM 6.714844 1750937057.2643
MEM 6.714844 1750937057.3655
MEM 6.714844 1750937057.4661
MEM 6.714844 1750937057.5667
MEM 6.714844 1750937057.6676
MEM 6.714844 1750937057.7684
MEM 6.714844 1750937057.8690
MEM 6.714844 1750937057.9697
MEM 6.714844 1750937058.0703
MEM 6.714844 1750937058.1709
MEM 6.714844 1750937058.2718
MEM 6.714844 1750937058.3726
MEM 6.714844 1750937058.4735
MEM 6.714844 1750937058.5741
MEM 6.714844 1750937058.6748
MEM 6.714844 1750937058.7752
MEM 6.714844 1750937058.8779
MEM 6.714844 1750937058.9782
MEM 6.714844 1750937059.0791
MEM 6.714844 1750937059.1821
MEM 6.714844 1750937059.3390
MEM 6.714844 1750937059.4488
MEM 6.714844 1750937059.5518
MEM 6.714844 1750937059.6623
MEM 6.714844 1750937059.7955
MEM 6.714844 1750937059.9068
MEM 6.714844 1750937060.0186
MEM 6.714844 1750937060.1194
MEM 6.714844 1750937060.2308
MEM 6.714844 1750937060.3320
MEM 6.714844 1750937060.4567
MEM 6.714844 1750937060.5657
MEM 6.714844 1750937060.6842
MEM 6.714844 1750937060.7903
MEM 6.714844 1750937060.8909
MEM 6.714844 1750937060.9916
MEM 6.714844 1750937061.0930
MEM 6.714844 1750937061.1936
MEM 6.714844 1750937061.2942
MEM 6.714844 1750937061.3949
MEM 6.714844 1750937061.4957
MEM 6.714844 1750937061.5966
MEM 6.714844 1750937061.6972
MEM 6.714844 1750937061.7981
MEM 6.714844 1750937061.8986
MEM 6.714844 1750937061.9988
MEM 6.714844 1750937062.1057
MEM 6.714844 1750937062.2063
MEM 6.714844 1750937062.3075
MEM 6.714844 1750937062.4082
MEM 6.714844 1750937062.5088
MEM 6.714844 1750937062.6094
MEM 6.714844 1750937062.7098
MEM 6.714844 1750937062.8104
MEM 6.714844 1750937062.9109
MEM 6.714844 1750937063.0112
MEM 6.714844 1750937063.1119
MEM 6.714844 1750937063.2127
MEM 6.714844 1750937063.3135
MEM 6.714844 1750937063.4140
MEM 6.714844 1750937063.5149
MEM 6.714844 1750937063.6154
MEM 6.714844 1750937063.7159
MEM 6.714844 1750937063.8169
MEM 6.714844 1750937063.9175
MEM 6.714844 1750937064.0180
MEM 6.714844 1750937064.1189
MEM 6.714844 1750937064.2196
MEM 6.714844 1750937064.3208
MEM 6.714844 1750937064.4216
MEM 6.714844 1750937064.5223
MEM 6.714844 1750937064.6230
MEM 6.714844 1750937064.7235
MEM 6.714844 1750937064.8239
MEM 6.714844 1750937064.9245
MEM 6.714844 1750937065.0305
MEM 6.714844 1750937065.1314
MEM 6.714844 1750937065.2325
MEM 6.714844 1750937065.3332
MEM 6.714844 1750937065.4352
MEM 6.714844 1750937065.5360
MEM 6.714844 1750937065.6364
MEM 6.714844 1750937065.7369
MEM 6.714844 1750937065.8376
MEM 6.714844 1750937065.9380
MEM 6.714844 1750937066.0386
MEM 6.714844 1750937066.1399
MEM 6.714844 1750937066.2406
MEM 6.714844 1750937066.3419
MEM 6.714844 1750937066.4423
MEM 6.714844 1750937066.5432
MEM 6.714844 1750937066.6446
MEM 6.714844 1750937066.7450
MEM 6.714844 1750937066.8456
MEM 6.714844 1750937066.9463
MEM 6.714844 1750937067.0469
MEM 6.714844 1750937067.1471
MEM 6.714844 1750937067.2482
MEM 6.714844 1750937067.3489
MEM 6.714844 1750937067.4497
MEM 6.714844 1750937067.5503
MEM 6.714844 1750937067.6508
MEM 6.714844 1750937067.7517
MEM 6.714844 1750937067.8523
MEM 6.714844 1750937067.9533
MEM 6.714844 1750937068.0544
MEM 6.714844 1750937068.1553
MEM 6.714844 1750937068.2558
MEM 6.714844 1750937068.3563
MEM 6.714844 1750937068.4570
MEM 6.714844 1750937068.5579
MEM 6.714844 1750937068.6619
MEM 6.714844 1750937068.7645
MEM 6.714844 1750937068.8653
MEM 6.714844 1750937068.9658
MEM 6.714844 1750937069.0663
MEM 6.714844 1750937069.1672
MEM 6.714844 1750937069.2677
MEM 6.714844 1750937069.3682
MEM 6.714844 1750937069.4690
MEM 6.714844 1750937069.5700
MEM 6.714844 1750937069.6705
MEM 6.714844 1750937069.7712
MEM 6.714844 1750937069.8717
MEM 6.714844 1750937069.9724
MEM 6.714844 1750937070.0731
MEM 6.714844 1750937070.1737
MEM 6.714844 1750937070.2742
MEM 6.714844 1750937070.3749
MEM 6.714844 1750937070.4754
MEM 6.714844 1750937070.5760
MEM 6.714844 1750937070.6774
MEM 6.714844 1750937070.7782
MEM 6.714844 1750937070.8790
MEM 6.714844 1750937070.9795
MEM 6.714844 1750937071.0802
MEM 6.714844 1750937071.1812
MEM 6.714844 1750937071.2826
MEM 6.714844 1750937071.3830
MEM 6.714844 1750937071.4838
MEM 6.714844 1750937071.5846
MEM 6.714844 1750937071.6852
MEM 6.699219 1750937071.7859
MEM 6.699219 1750937071.8866
MEM 6.699219 1750937071.9876
MEM 6.699219 1750937072.0884
MEM 6.699219 1750937072.1893
MEM 6.699219 1750937072.2903
MEM 6.699219 1750937072.3913
MEM 6.699219 1750937072.4922
MEM 6.699219 1750937072.5931
MEM 6.699219 1750937072.6941
MEM 6.699219 1750937072.7955
MEM 6.699219 1750937072.8969
MEM 6.699219 1750937072.9979
MEM 6.699219 1750937073.0992
MEM 6.699219 1750937073.2000
MEM 6.699219 1750937073.3010
MEM 6.699219 1750937073.4020
MEM 6.699219 1750937073.5029
MEM 6.699219 1750937073.6034
MEM 6.699219 1750937073.7039
MEM 6.699219 1750937073.8046
MEM 6.699219 1750937073.9054
MEM 6.699219 1750937074.0059
MEM 6.699219 1750937074.1068
MEM 6.699219 1750937074.2080
MEM 6.699219 1750937074.3086
MEM 6.699219 1750937074.4091
MEM 6.699219 1750937074.5100
MEM 6.699219 1750937074.6107
MEM 6.699219 1750937074.7114
MEM 6.699219 1750937074.8118
MEM 6.699219 1750937074.9122
MEM 6.699219 1750937075.0125
MEM 6.699219 1750937075.1131
MEM 6.699219 1750937075.2135
MEM 6.699219 1750937075.3139
MEM 6.699219 1750937075.4143
MEM 6.699219 1750937075.5152
MEM 6.699219 1750937075.6163
MEM 6.699219 1750937075.7172
MEM 6.699219 1750937075.8178
MEM 6.699219 1750937075.9187
MEM 6.699219 1750937076.0192
MEM 6.699219 1750937076.1199
MEM 6.699219 1750937076.2210
MEM 6.699219 1750937076.3220
MEM 6.699219 1750937076.4230
MEM 6.699219 1750937076.5236
MEM 6.699219 1750937076.6243
MEM 6.699219 1750937076.7248
MEM 6.699219 1750937076.8254
MEM 6.699219 1750937076.9262
MEM 6.699219 1750937077.0266
MEM 6.699219 1750937077.1271
MEM 6.699219 1750937077.2279
MEM 6.699219 1750937077.3291
MEM 6.699219 1750937077.4299
MEM 6.699219 1750937077.5308
MEM 6.699219 1750937077.6319
MEM 6.699219 1750937077.7328
MEM 6.699219 1750937077.8334
MEM 6.699219 1750937077.9340
MEM 6.699219 1750937078.0348
MEM 6.699219 1750937078.1354
MEM 6.699219 1750937078.2362
MEM 6.699219 1750937078.3368
MEM 6.699219 1750937078.4376
MEM 6.699219 1750937078.5383
MEM 6.699219 1750937078.6392
MEM 6.699219 1750937078.7405
MEM 6.699219 1750937078.8418
MEM 6.699219 1750937078.9423
MEM 6.699219 1750937079.0434
MEM 6.699219 1750937079.1438
MEM 6.699219 1750937079.2446
MEM 6.699219 1750937079.3451
MEM 6.699219 1750937079.4456
MEM 6.699219 1750937079.5461
MEM 6.699219 1750937079.6468
MEM 6.699219 1750937079.7472
MEM 6.699219 1750937079.8479
MEM 6.699219 1750937079.9483
MEM 6.699219 1750937080.0489
MEM 6.699219 1750937080.1494
MEM 6.699219 1750937080.2505
MEM 6.699219 1750937080.3512
MEM 6.699219 1750937080.4520
MEM 6.699219 1750937080.5525
MEM 6.699219 1750937080.6533
MEM 6.699219 1750937080.7541
MEM 6.699219 1750937080.8548
MEM 6.699219 1750937080.9553
MEM 6.699219 1750937081.0562
MEM 6.699219 1750937081.1566
MEM 6.699219 1750937081.2573
MEM 6.699219 1750937081.3578
MEM 6.699219 1750937081.4586
MEM 6.699219 1750937081.5594
MEM 6.699219 1750937081.6600
MEM 6.699219 1750937081.7612
MEM 6.699219 1750937081.8624
MEM 6.699219 1750937081.9627
MEM 6.699219 1750937082.0636
MEM 6.699219 1750937082.1640
MEM 6.699219 1750937082.2647
MEM 6.699219 1750937082.3654
MEM 6.699219 1750937082.4661
MEM 6.699219 1750937082.5668
MEM 6.699219 1750937082.6674
MEM 6.699219 1750937082.7679
MEM 6.699219 1750937082.8688
MEM 6.699219 1750937082.9699
MEM 6.699219 1750937083.0706
MEM 6.699219 1750937083.1713
MEM 6.699219 1750937083.2718
MEM 6.699219 1750937083.3723
MEM 6.699219 1750937083.4729
MEM 6.699219 1750937083.5757
MEM 6.699219 1750937083.6762
MEM 6.699219 1750937083.7771
MEM 6.699219 1750937083.8778
MEM 6.699219 1750937083.9785
MEM 6.699219 1750937084.0792
MEM 6.699219 1750937084.1802
MEM 6.699219 1750937084.2811
MEM 6.699219 1750937084.3819
MEM 6.699219 1750937084.4828
MEM 6.699219 1750937084.5837
MEM 6.699219 1750937084.6843
MEM 6.699219 1750937084.7848
MEM 6.699219 1750937084.8855
MEM 6.699219 1750937084.9861
MEM 6.699219 1750937085.0868
MEM 6.699219 1750937085.1876
MEM 6.699219 1750937085.2884
MEM 6.699219 1750937085.3892
MEM 6.699219 1750937085.4898
MEM 6.699219 1750937085.5903
MEM 6.699219 1750937085.6913
MEM 6.699219 1750937085.7919
MEM 6.699219 1750937085.8928
MEM 6.699219 1750937085.9935
MEM 6.699219 1750937086.0944
MEM 6.699219 1750937086.1955
MEM 6.699219 1750937086.2963
MEM 6.699219 1750937086.3970
MEM 6.699219 1750937086.4977
MEM 6.699219 1750937086.5981
MEM 6.699219 1750937086.6990
MEM 6.699219 1750937086.7999
MEM 6.699219 1750937086.9005
MEM 6.699219 1750937087.0015
MEM 6.699219 1750937087.1023
MEM 6.699219 1750937087.2029
MEM 6.699219 1750937087.3039
MEM 6.699219 1750937087.4052
MEM 6.699219 1750937087.5055
MEM 6.699219 1750937087.6062
MEM 6.699219 1750937087.7070
MEM 6.699219 1750937087.8073
MEM 6.699219 1750937087.9079
MEM 6.699219 1750937088.0088
MEM 6.699219 1750937088.1093
MEM 6.699219 1750937088.2101
MEM 6.699219 1750937088.3108
MEM 6.699219 1750937088.4115
MEM 6.699219 1750937088.5124
MEM 6.699219 1750937088.6132
MEM 6.699219 1750937088.7145
MEM 6.699219 1750937088.8155
MEM 6.699219 1750937088.9160
MEM 6.699219 1750937089.0169
MEM 6.699219 1750937089.1179
MEM 6.699219 1750937089.2188
MEM 6.699219 1750937089.3194
MEM 6.699219 1750937089.4208
MEM 6.699219 1750937089.5215
MEM 6.699219 1750937089.6227
MEM 6.699219 1750937089.7234
MEM 6.699219 1750937089.8238
MEM 6.699219 1750937089.9247
MEM 6.699219 1750937090.0258
MEM 6.699219 1750937090.1266
MEM 6.699219 1750937090.2272
MEM 6.699219 1750937090.3279
MEM 6.699219 1750937090.4282
MEM 6.699219 1750937090.5287
MEM 6.699219 1750937090.6294
MEM 6.699219 1750937090.7299
MEM 6.699219 1750937090.8305
MEM 6.699219 1750937090.9314
MEM 6.699219 1750937091.0320
MEM 6.699219 1750937091.1327
MEM 6.699219 1750937091.2332
MEM 6.699219 1750937091.3338
MEM 6.699219 1750937091.4342
MEM 6.699219 1750937091.5346
MEM 6.699219 1750937091.6351
MEM 6.699219 1750937091.7357
MEM 6.699219 1750937091.8364
MEM 6.699219 1750937091.9373
MEM 6.699219 1750937092.0378
MEM 6.699219 1750937092.1387
MEM 6.699219 1750937092.2393
MEM 6.699219 1750937092.3402
MEM 6.699219 1750937092.4407
MEM 6.699219 1750937092.5417
MEM 6.699219 1750937092.6424
MEM 6.699219 1750937092.7431
MEM 6.699219 1750937092.8439
MEM 6.699219 1750937092.9446
MEM 6.699219 1750937093.0557
MEM 6.699219 1750937093.1577
MEM 6.699219 1750937093.2584
MEM 6.699219 1750937093.3593
MEM 6.699219 1750937093.4602
MEM 6.699219 1750937093.5607
MEM 6.699219 1750937093.6612
MEM 6.699219 1750937093.7619
MEM 6.699219 1750937093.8624
MEM 6.699219 1750937093.9629
MEM 6.699219 1750937094.0642
MEM 6.699219 1750937094.1647
MEM 6.699219 1750937094.2654
MEM 6.699219 1750937094.3659
MEM 6.699219 1750937094.4666
MEM 6.699219 1750937094.5674
MEM 6.699219 1750937094.6681
MEM 6.699219 1750937094.7685
MEM 6.699219 1750937094.8691
